Stat	*ID	Send Other	Signed	Send Bits	Send Param Bits	UpdateAnimRate	Saved	CSvSigned	CSvBits	CSvParam	fCallback	fMin	MinAccr	Encode	Add	Multiply	ValShift	1.09-Save Bits	1.09-Save Add	Save Bits	Save Add	Save Param Bits	keepzero	op	op param	op base	op stat1	op stat2	op stat3	direct	maxstat	damagerelated	itemevent1	itemeventfunc1	itemevent2	itemeventfunc2	descpriority	descfunc	descval	descstrpos	descstrneg	descstr2	dgrp	dgrpfunc	dgrpval	dgrpstrpos	dgrpstrneg	dgrpstr2	stuff	advdisplay	*eol
STUFF_WAS_HERE	0																																																		0
STUFF_WAS_HERE	1																																																		0
STUFF_WAS_HERE	2																																																		0
STUFF_WAS_HERE	3																																																		0
STUFF_WAS_HERE	4																																																		0
STUFF_WAS_HERE	5																																																		0
STUFF_WAS_HERE	6																																																		0
STUFF_WAS_HERE	7																																																		0
STUFF_WAS_HERE	8																																																		0
STUFF_WAS_HERE	9																																																		0
STUFF_WAS_HERE	10																																																		0
STUFF_WAS_HERE	11																																																		0
STUFF_WAS_HERE	12																																																		0
STUFF_WAS_HERE	13																																																		0
STUFF_WAS_HERE	14																																																		0
STUFF_WAS_HERE	15																																																		0
STUFF_WAS_HERE	16																																																		0
STUFF_WAS_HERE	17																																																		0
STUFF_WAS_HERE	18																																																		0
STUFF_WAS_HERE	19																																																		0
STUFF_WAS_HERE	20																																																		0
STUFF_WAS_HERE	21																																																		0
STUFF_WAS_HERE	22																																																		0
STUFF_WAS_HERE	23																																																		0
STUFF_WAS_HERE	24																																																		0
STUFF_WAS_HERE	25																																																		0
STUFF_WAS_HERE	26																																																		0
STUFF_WAS_HERE	27																																																		0
STUFF_WAS_HERE	28																																																		0
STUFF_WAS_HERE	29																																																		0
STUFF_WAS_HERE	30																																																		0
STUFF_WAS_HERE	31																																																		0
STUFF_WAS_HERE	32																																																		0
STUFF_WAS_HERE	33																																																		0
STUFF_WAS_HERE	34																																																		0
STUFF_WAS_HERE	35																																																		0
STUFF_WAS_HERE	36																																																		0
STUFF_WAS_HERE	37																																																		0
STUFF_WAS_HERE	38																																																		0
STUFF_WAS_HERE	39																																																		0
STUFF_WAS_HERE	40																																																		0
STUFF_WAS_HERE	41																																																		0
STUFF_WAS_HERE	42																																																		0
STUFF_WAS_HERE	43																																																		0
STUFF_WAS_HERE	44																																																		0
STUFF_WAS_HERE	45																																																		0
STUFF_WAS_HERE	46																																																		0
STUFF_WAS_HERE	47																																																		0
STUFF_WAS_HERE	48																																																		0
STUFF_WAS_HERE	49																																																		0
STUFF_WAS_HERE	50																																																		0
STUFF_WAS_HERE	51																																																		0
STUFF_WAS_HERE	52																																																		0
STUFF_WAS_HERE	53																																																		0
STUFF_WAS_HERE	54																																																		0
STUFF_WAS_HERE	55																																																		0
STUFF_WAS_HERE	56																																																		0
STUFF_WAS_HERE	57																																																		0
STUFF_WAS_HERE	58																																																		0
STUFF_WAS_HERE	59																																																		0
STUFF_WAS_HERE	60																																																		0
STUFF_WAS_HERE	61																																																		0
STUFF_WAS_HERE	62																																																		0
STUFF_WAS_HERE	63																																																		0
STUFF_WAS_HERE	64																																																		0
STUFF_WAS_HERE	65																																																		0
STUFF_WAS_HERE	66																																																		0
STUFF_WAS_HERE	67																																																		0
STUFF_WAS_HERE	68																																																		0
STUFF_WAS_HERE	69																																																		0
STUFF_WAS_HERE	70																																																		0
STUFF_WAS_HERE	71																																																		0
STUFF_WAS_HERE	72																																																		0
STUFF_WAS_HERE	73																																																		0
STUFF_WAS_HERE	74																																																		0
STUFF_WAS_HERE	75																																																		0
STUFF_WAS_HERE	76																																																		0
STUFF_WAS_HERE	77																																																		0
STUFF_WAS_HERE	78																																																		0
STUFF_WAS_HERE	79																																																		0
STUFF_WAS_HERE	80																																																		0
STUFF_WAS_HERE	81																																																		0
STUFF_WAS_HERE	82																																																		0
STUFF_WAS_HERE	83																																																		0
STUFF_WAS_HERE	84																																																		0
STUFF_WAS_HERE	85																																																		0
STUFF_WAS_HERE	86																																																		0
STUFF_WAS_HERE	87																																																		0
STUFF_WAS_HERE	88																																																		0
STUFF_WAS_HERE	89																																																		0
STUFF_WAS_HERE	90																																																		0
STUFF_WAS_HERE	91																																																		0
STUFF_WAS_HERE	92																																																		0
STUFF_WAS_HERE	93																																																		0
STUFF_WAS_HERE	94																																																		0
STUFF_WAS_HERE	95																																																		0
STUFF_WAS_HERE	96																																																		0
STUFF_WAS_HERE	97																																																		0
STUFF_WAS_HERE	98																																																		0
STUFF_WAS_HERE	99																																																		0
STUFF_WAS_HERE	100																																																		0
STUFF_WAS_HERE	101																																																		0
STUFF_WAS_HERE	102																																																		0
STUFF_WAS_HERE	103																																																		0
STUFF_WAS_HERE	104																																																		0
STUFF_WAS_HERE	105																																																		0
STUFF_WAS_HERE	106																																																		0
STUFF_WAS_HERE	107																																																		0
STUFF_WAS_HERE	108																																																		0
STUFF_WAS_HERE	109																																																		0
STUFF_WAS_HERE	110																																																		0
STUFF_WAS_HERE	111																																																		0
STUFF_WAS_HERE	112																																																		0
STUFF_WAS_HERE	113																																																		0
STUFF_WAS_HERE	114																																																		0
STUFF_WAS_HERE	115																																																		0
STUFF_WAS_HERE	116																																																		0
STUFF_WAS_HERE	117																																																		0
STUFF_WAS_HERE	118																																																		0
STUFF_WAS_HERE	119																																																		0
STUFF_WAS_HERE	120																																																		0
STUFF_WAS_HERE	121																																																		0
STUFF_WAS_HERE	122																																																		0
STUFF_WAS_HERE	123																																																		0
STUFF_WAS_HERE	124																																																		0
STUFF_WAS_HERE	125																																																		0
STUFF_WAS_HERE	126																																																		0
STUFF_WAS_HERE	127																																																		0
STUFF_WAS_HERE	128																																																		0
STUFF_WAS_HERE	129																																																		0
STUFF_WAS_HERE	130																																																		0
STUFF_WAS_HERE	131																																																		0
STUFF_WAS_HERE	132																																																		0
STUFF_WAS_HERE	133																																																		0
STUFF_WAS_HERE	134																																																		0
STUFF_WAS_HERE	135																																																		0
STUFF_WAS_HERE	136																																																		0
STUFF_WAS_HERE	137																																																		0
STUFF_WAS_HERE	138																																																		0
STUFF_WAS_HERE	139																																																		0
STUFF_WAS_HERE	140																																																		0
STUFF_WAS_HERE	141																																																		0
STUFF_WAS_HERE	142																																																		0
STUFF_WAS_HERE	143																																																		0
STUFF_WAS_HERE	144																																																		0
STUFF_WAS_HERE	145																																																		0
STUFF_WAS_HERE	146																																																		0
STUFF_WAS_HERE	147																																																		0
STUFF_WAS_HERE	148																																																		0
STUFF_WAS_HERE	149																																																		0
STUFF_WAS_HERE	150																																																		0
STUFF_WAS_HERE	151																																																		0
STUFF_WAS_HERE	152																																																		0
STUFF_WAS_HERE	153																																																		0
STUFF_WAS_HERE	154																																																		0
STUFF_WAS_HERE	155																																																		0
STUFF_WAS_HERE	156																																																		0
STUFF_WAS_HERE	157																																																		0
STUFF_WAS_HERE	158																																																		0
STUFF_WAS_HERE	159																																																		0
STUFF_WAS_HERE	160																																																		0
STUFF_WAS_HERE	161																																																		0
STUFF_WAS_HERE	162																																																		0
STUFF_WAS_HERE	163																																																		0
STUFF_WAS_HERE	164																																																		0
STUFF_WAS_HERE	165																																																		0
STUFF_WAS_HERE	166																																																		0
STUFF_WAS_HERE	167																																																		0
STUFF_WAS_HERE	168																																																		0
STUFF_WAS_HERE	169																																																		0
STUFF_WAS_HERE	170																																																		0
STUFF_WAS_HERE	171																																																		0
STUFF_WAS_HERE	172																																																		0
STUFF_WAS_HERE	173																																																		0
STUFF_WAS_HERE	174																																																		0
STUFF_WAS_HERE	175																																																		0
STUFF_WAS_HERE	176																																																		0
STUFF_WAS_HERE	177																																																		0
STUFF_WAS_HERE	178																																																		0
STUFF_WAS_HERE	179																																																		0
STUFF_WAS_HERE	180																																																		0
STUFF_WAS_HERE	181																																																		0
STUFF_WAS_HERE	182																																																		0
STUFF_WAS_HERE	183																																																		0
STUFF_WAS_HERE	184																																																		0
STUFF_WAS_HERE	185																																																		0
STUFF_WAS_HERE	186																																																		0
STUFF_WAS_HERE	187																																																		0
STUFF_WAS_HERE	188																																																		0
STUFF_WAS_HERE	189																																																		0
STUFF_WAS_HERE	190																																																		0
STUFF_WAS_HERE	191																																																		0
STUFF_WAS_HERE	192																																																		0
STUFF_WAS_HERE	193																																																		0
STUFF_WAS_HERE	194																																																		0
STUFF_WAS_HERE	195																																																		0
STUFF_WAS_HERE	196																																																		0
STUFF_WAS_HERE	197																																																		0
STUFF_WAS_HERE	198																																																		0
STUFF_WAS_HERE	199																																																		0
STUFF_WAS_HERE	200																																																		0
STUFF_WAS_HERE	201																																																		0
STUFF_WAS_HERE	202																																																		0
STUFF_WAS_HERE	203																																																		0
STUFF_WAS_HERE	204																																																		0
STUFF_WAS_HERE	205																																																		0
STUFF_WAS_HERE	206																																																		0
STUFF_WAS_HERE	207																																																		0
STUFF_WAS_HERE	208																																																		0
STUFF_WAS_HERE	209																																																		0
STUFF_WAS_HERE	210																																																		0
STUFF_WAS_HERE	211																																																		0
STUFF_WAS_HERE	212																																																		0
STUFF_WAS_HERE	213																																																		0
STUFF_WAS_HERE	214																																																		0
STUFF_WAS_HERE	215																																																		0
STUFF_WAS_HERE	216																																																		0
STUFF_WAS_HERE	217																																																		0
STUFF_WAS_HERE	218																																																		0
STUFF_WAS_HERE	219																																																		0
STUFF_WAS_HERE	220																																																		0
STUFF_WAS_HERE	221																																																		0
STUFF_WAS_HERE	222																																																		0
STUFF_WAS_HERE	223																																																		0
STUFF_WAS_HERE	224																																																		0
STUFF_WAS_HERE	225																																																		0
STUFF_WAS_HERE	226																																																		0
